Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15309.0,611,4,797.96,1,3,3,133,At Risk
15310.0,479,1,1634.64,1,1,4,114,Regular
15311.0,1,208,114966.42,5,5,5,555,VIP
15312.0,75,12,2930.19,3,5,5,355,Regular
15313.0,110,1,52.0,3,1,1,311,Regular
15314.0,199,3,820.45,2,3,3,233,Regular
15315.0,64,2,570.5,3,2,2,322,Regular
15316.0,327,1,165.0,2,1,1,211,Regular
15317.0,677,1,129.75,1,1,1,111,Regular
15318.0,4,1,312.62,5,1,2,512,Regular
15319.0,284,1,204.5,2,1,1,211,Regular
15320.0,44,1,267.13,4,1,1,411,Regular
15321.0,71,12,6709.7300000000005,3,5,5,355,Regular
15322.0,86,2,1390.86,3,2,4,324,Regular
15323.0,563,3,434.6,1,3,2,132,Regular
15324.0,701,1,140.22000000000003,1,1,1,111,Regular
15325.0,104,8,1601.46,3,4,4,344,Regular
15326.0,334,5,1700.52,2,4,4,244,At Risk
15327.0,53,1,208.75,4,1,1,411,Regular
15328.0,408,1,107.24,2,1,1,211,Regular
15329.0,39,11,2958.83,4,5,5,455,VIP
15330.0,32,2,714.9599999999999,4,2,3,423,Regular
15331.0,500,3,767.91,1,3,3,133,Regular
15332.0,366,6,4892.68,2,4,5,245,At Risk
15333.0,208,1,1028.56,2,1,3,213,Regular
15334.0,157,3,350.82,3,3,2,332,Regular
15335.0,54,1,170.22,4,1,1,411,Regular
15336.0,402,1,240.5,2,1,1,211,Regular
15337.0,411,1,373.02,1,1,2,112,Regular
15338.0,677,1,277.93,1,1,1,111,Regular
15339.0,66,7,1821.02,3,4,4,344,Regular
15340.0,562,1,105.5,1,1,1,111,Regular
15341.0,81,2,2402.72,3,2,4,324,Regular
15342.0,130,1,406.09000000000003,3,1,2,312,Regular
15343.0,87,1,364.5,3,1,2,312,Regular
15344.0,1,3,563.94,5,3,2,532,Regular
15345.0,46,1,393.54,4,1,2,412,Regular
15346.0,333,3,596.12,2,3,2,232,Regular
15347.0,366,4,1162.0,2,3,3,233,At Risk
15348.0,72,1,158.04,3,1,1,311,Regular
15349.0,158,2,463.91,3,2,2,322,Regular
15350.0,373,2,547.6,2,2,2,222,Regular
15351.0,12,10,3430.22,5,5,5,555,VIP
15352.0,549,1,111.15,1,1,1,111,Regular
15353.0,255,7,2794.47,2,4,4,244,At Risk
15354.0,603,3,284.4,1,3,1,131,Regular
15355.0,29,2,277.05,4,2,1,421,Regular
15356.0,31,13,3239.57,4,5,5,455,VIP
15358.0,5,42,16425.86,5,5,5,555,VIP
15359.0,663,8,181.35,1,4,1,141,At Risk
15360.0,40,1,427.93,4,1,2,412,Regular
15361.0,362,4,689.07,2,3,3,233,At Risk
15362.0,449,2,613.08,1,2,3,123,Regular
15363.0,373,2,678.11,2,2,3,223,Regular
15364.0,96,2,913.19,3,2,3,323,Regular
15365.0,26,13,4557.13,4,5,5,455,VIP
15366.0,75,7,2389.08,3,4,4,344,Regular
15367.0,57,11,5081.33,4,5,5,455,VIP
15368.0,21,2,722.74,4,2,3,423,Regular
15369.0,492,11,6251.26,1,5,5,155,At Risk
15370.0,41,8,3739.01,4,4,5,445,VIP
15371.0,662,1,59.400000000000006,1,1,1,111,Regular
15372.0,137,8,6017.0599999999995,3,4,5,345,Regular
15373.0,8,17,3084.54,5,5,5,555,VIP
15374.0,129,2,307.32,3,2,2,322,Regular
15375.0,690,1,60.959999999999994,1,1,1,111,Regular
15376.0,40,3,1221.56,4,3,4,434,Regular
15377.0,383,4,1211.75,2,3,3,233,At Risk
15378.0,463,2,246.5,1,2,1,121,Regular
15379.0,169,8,4877.84,3,4,5,345,Regular
15380.0,9,11,3248.96,5,5,5,555,VIP
15381.0,214,5,1890.57,2,4,4,244,At Risk
15382.0,15,12,13733.550000000001,5,5,5,555,VIP
15384.0,170,4,2027.79,3,3,4,334,Regular
15385.0,40,3,942.08,4,3,3,433,Regular
15386.0,186,1,394.14,3,1,2,312,Regular
15387.0,492,1,468.65,1,1,2,112,Regular
15388.0,270,1,140.54,2,1,1,211,Regular
15389.0,172,5,2733.8,3,4,4,344,Regular
15390.0,396,2,1216.66,2,2,3,223,Regular
15391.0,584,1,289.87,1,1,2,112,Regular
15392.0,5,7,2911.62,5,4,5,545,VIP
15393.0,16,5,891.34,5,4,3,543,Regular
15394.0,10,11,5286.8,5,5,5,555,VIP
15395.0,326,1,107.45,2,1,1,211,Regular
15396.0,113,2,796.38,3,2,3,323,Regular
15397.0,290,1,94.0,2,1,1,211,Regular
15398.0,16,2,1345.53,5,2,4,524,Regular
15399.0,1,3,815.77,5,3,3,533,Regular
15400.0,92,8,1302.3,3,4,4,344,Regular
15401.0,452,2,216.95,1,2,1,121,Regular
15402.0,149,6,1830.54,3,4,4,344,Regular
15403.0,492,2,170.88,1,2,1,121,Regular
15404.0,376,1,257.06,2,1,1,211,Regular
15405.0,189,2,659.84,3,2,3,323,Regular
15406.0,31,4,975.87,4,3,3,433,Regular
15407.0,34,4,1046.74,4,3,3,433,Regular
15408.0,264,1,267.18,2,1,1,211,Regular
15409.0,721,1,131.25,1,1,1,111,Regular
15410.0,84,10,4685.72,3,5,5,355,Regular
15411.0,26,4,1348.93,4,3,4,434,Regular
15412.0,171,1,190.53,3,1,1,311,Regular
15413.0,692,5,6798.72,1,4,5,145,At Risk
15414.0,10,3,774.9000000000001,5,3,3,533,Regular
15415.0,313,1,559.61,2,1,2,212,Regular
15416.0,65,7,4572.82,3,4,5,345,Regular
15417.0,85,1,508.8,3,1,2,312,Regular
15418.0,425,2,449.42,1,2,2,122,Regular
15419.0,25,1,135.86,4,1,1,411,Regular
15420.0,434,6,743.0,1,4,3,143,At Risk
15421.0,59,10,3805.34,4,5,5,455,VIP
15422.0,323,7,1619.97,2,4,4,244,At Risk
15423.0,38,3,266.89,4,3,1,431,Regular
15424.0,254,3,597.78,2,3,2,232,Regular
15425.0,400,4,1941.1200000000001,2,3,4,234,At Risk
15426.0,19,9,2156.35,5,5,4,554,VIP
15427.0,33,3,1430.54,4,3,4,434,Regular
15428.0,15,4,762.75,5,3,3,533,Regular
15429.0,27,2,397.35,4,2,2,422,Regular
15430.0,468,2,954.75,1,2,3,123,Regular
15431.0,503,1,153.24,1,1,1,111,Regular
15432.0,23,2,320.76,4,2,2,422,Regular
15433.0,214,2,533.3,2,2,2,222,Regular
15434.0,8,11,2567.06,5,5,4,554,VIP
15435.0,22,1,149.29,4,1,1,411,Regular
15436.0,12,3,1067.75,5,3,3,533,Regular
15437.0,262,2,393.45,2,2,2,222,Regular
15438.0,131,1,156.57999999999998,3,1,1,311,Regular
15439.0,405,4,1269.05,2,3,4,234,At Risk
15440.0,55,3,383.68,4,3,2,432,Regular
15441.0,396,3,1254.21,2,3,4,234,Regular
15442.0,249,1,594.0,2,1,2,212,Regular
15443.0,2,14,5114.2300000000005,5,5,5,555,VIP
15444.0,9,2,1411.21,5,2,4,524,Regular
15445.0,264,2,284.5,2,2,1,221,Regular
15446.0,377,3,399.75,2,3,2,232,Regular
15447.0,331,5,492.88,2,4,2,242,At Risk
15448.0,313,2,788.8100000000001,2,2,3,223,Regular
15449.0,26,3,974.52,4,3,3,433,Regular
15450.0,30,1,429.84,4,1,2,412,Regular
15451.0,434,2,226.86,1,2,1,121,Regular
15452.0,30,6,1785.1100000000001,4,4,4,444,VIP
15453.0,2,7,1371.77,5,4,4,544,VIP
15454.0,362,2,305.99,2,2,2,222,Regular
15455.0,598,1,38.25,1,1,1,111,Regular
15456.0,283,10,2091.52,2,5,4,254,At Risk
15457.0,262,1,237.07,2,1,1,211,Regular
15458.0,25,2,370.44,4,2,2,422,Regular
15459.0,417,2,202.83,1,2,1,121,Regular
15460.0,354,1,214.26,2,1,1,211,Regular
15461.0,461,2,429.7,1,2,2,122,Regular
15462.0,94,4,737.05,3,3,3,333,Regular
15463.0,29,1,126.14,4,1,1,411,Regular
15464.0,338,1,1044.65,2,1,3,213,Regular
15465.0,20,32,12100.4,4,5,5,455,VIP
15466.0,85,4,1560.46,3,3,4,334,Regular
15467.0,9,3,524.88,5,3,2,532,Regular
15468.0,51,3,1430.48,4,3,4,434,Regular
15469.0,50,3,874.25,4,3,3,433,Regular
15470.0,576,1,63.419999999999995,1,1,1,111,Regular
15471.0,2,3,1292.01,5,3,4,534,Regular
15472.0,113,1,371.56,3,1,2,312,Regular
15473.0,14,8,2046.0,5,4,4,544,VIP
15474.0,596,1,150.35,1,1,1,111,Regular
15475.0,77,1,454.11,3,1,2,312,Regular
15476.0,380,4,2209.98,2,3,4,234,At Risk
15477.0,650,1,368.4,1,1,2,112,Regular
15478.0,40,3,1983.48,4,3,4,434,Regular
15479.0,733,1,147.4,1,1,1,111,Regular
15480.0,116,5,6279.0,3,4,5,345,Regular
15481.0,401,1,1993.34,2,1,4,214,Regular
15482.0,16,19,14417.36,5,5,5,555,VIP
15483.0,161,10,817.82,3,5,3,353,Regular
15484.0,1,6,4652.1,5,4,5,545,VIP
15485.0,30,7,4810.92,4,4,5,445,VIP
15486.0,527,1,102.0,1,1,1,111,Regular
15487.0,680,1,231.32,1,1,1,111,Regular
15488.0,93,5,431.92,3,4,2,342,Regular
15489.0,23,8,2419.61,4,4,4,444,VIP
15490.0,430,1,210.85,1,1,1,111,Regular
15491.0,95,6,3100.09,3,4,5,345,Regular
15492.0,28,2,659.46,4,2,3,423,Regular
15493.0,33,9,4121.68,4,5,5,455,VIP
15494.0,21,5,3702.6,4,4,5,445,VIP
15495.0,379,1,246.5,2,1,1,211,Regular
15496.0,631,1,146.14,1,1,1,111,Regular
15497.0,18,9,8657.39,5,5,5,555,VIP
15498.0,3,44,24972.86,5,5,5,555,VIP
15499.0,724,1,158.65,1,1,1,111,Regular
15500.0,8,4,1131.56,5,3,3,533,Regular
15501.0,405,2,399.95,2,2,2,222,Regular
15502.0,16,14,13003.87,5,5,5,555,VIP
15503.0,363,2,257.3,2,2,1,221,Regular
15504.0,81,4,402.7,3,3,2,332,Regular
15505.0,53,5,3610.96,4,4,5,445,VIP
15506.0,23,6,2030.33,4,4,4,444,VIP
15507.0,172,1,475.86,3,1,2,312,Regular
15508.0,189,6,1000.27,3,4,3,343,Regular
15509.0,380,1,152.41,2,1,1,211,Regular
15510.0,331,1,250.0,2,1,1,211,Regular
15511.0,12,5,900.53,5,4,3,543,Regular
15512.0,156,4,331.58,3,3,2,332,Regular
15513.0,33,35,26437.05,4,5,5,455,VIP
15514.0,12,18,6392.06,5,5,5,555,VIP
15515.0,387,1,171.81,2,1,1,211,Regular
15516.0,45,3,62.43,4,3,1,431,Regular
15517.0,233,1,267.03,2,1,1,211,Regular
15518.0,64,15,4189.99,3,5,5,355,Regular
15519.0,383,2,344.61,2,2,2,222,Regular
15520.0,2,1,343.5,5,1,2,512,Regular
15521.0,40,16,7098.24,4,5,5,455,VIP
15522.0,33,2,397.99,4,2,2,422,Regular
15523.0,84,16,17259.19,3,5,5,355,Regular
15524.0,25,2,591.4,4,2,2,422,Regular
15525.0,2,4,890.22,5,3,3,533,Regular
15526.0,33,2,148.44,4,2,1,421,Regular
15527.0,19,23,5554.89,5,5,5,555,VIP
15528.0,254,1,229.33,2,1,1,211,Regular
15529.0,23,12,4783.66,4,5,5,455,VIP
15530.0,22,5,1808.68,4,4,4,444,VIP
15531.0,8,2,1972.39,5,2,4,524,Regular
15532.0,25,10,3738.85,4,5,5,455,VIP
15533.0,19,3,807.57,5,3,3,533,Regular
15534.0,726,1,162.25,1,1,1,111,Regular
15535.0,173,6,1044.37,3,4,3,343,Regular
15536.0,409,1,259.09,2,1,1,211,Regular
15537.0,163,1,110.92,3,1,1,311,Regular
15538.0,538,6,3358.4,1,4,5,145,At Risk
15539.0,7,1,538.46,5,1,2,512,Regular
15540.0,11,2,460.68,5,2,2,522,Regular
15541.0,114,1,85.13000000000001,3,1,1,311,Regular
15542.0,512,3,855.71,1,3,3,133,Regular
15543.0,288,2,242.26,2,2,1,221,Regular
15544.0,9,20,7807.89,5,5,5,555,VIP
15545.0,54,2,288.96999999999997,4,2,2,422,Regular
15546.0,607,2,1079.1000000000001,1,2,3,123,Regular
15547.0,7,26,10057.05,5,5,5,555,VIP
15548.0,596,1,158.09,1,1,1,111,Regular
15549.0,77,8,2334.16,3,4,4,344,Regular
15550.0,4,12,2211.05,5,5,4,554,VIP
15551.0,37,7,1679.81,4,4,4,444,VIP
15552.0,217,2,252.52,2,2,1,221,Regular
15553.0,60,1,428.93,3,1,2,312,Regular
15554.0,278,1,217.2,2,1,1,211,Regular
15555.0,12,36,11243.91,5,5,5,555,VIP
15556.0,24,1,279.77,4,1,1,411,Regular
15557.0,29,1,468.91,4,1,2,412,Regular
15558.0,639,1,202.68,1,1,1,111,Regular
15559.0,568,1,1109.4,1,1,3,113,Regular
15560.0,398,2,153.52,2,2,1,221,Regular
15561.0,12,8,1934.3899999999999,5,4,4,544,VIP
15562.0,352,3,671.4300000000001,2,3,3,233,Regular
15563.0,22,7,2859.46,4,4,4,444,VIP
15564.0,463,2,70.74000000000001,1,2,1,121,Regular
15565.0,50,2,173.16000000000003,4,2,1,421,Regular
15566.0,393,2,227.87,2,2,1,221,Regular
15567.0,19,1,186.01,5,1,1,511,Regular
15568.0,3,3,758.29,5,3,3,533,Regular
15569.0,104,10,3583.45,3,5,5,355,Regular
15570.0,7,25,8736.49,5,5,5,555,VIP
15571.0,12,14,3892.35,5,5,5,555,VIP
15572.0,5,10,3965.2,5,5,5,555,VIP
15573.0,32,5,1188.42,4,4,3,443,Regular
15574.0,178,6,1101.44,3,4,3,343,Regular
15575.0,620,1,30.1,1,1,1,111,Regular
15576.0,38,1,921.37,4,1,3,413,Regular
15577.0,151,5,396.03,3,4,2,342,Regular
15578.0,162,1,127.1,3,1,1,311,Regular
15579.0,69,5,1250.63,3,4,4,344,Regular
15580.0,377,8,1375.39,2,4,4,244,At Risk
15581.0,121,38,7480.4,3,5,5,355,Regular
15582.0,25,3,682.9100000000001,4,3,3,433,Regular
15583.0,376,1,95.96,2,1,1,211,Regular
15584.0,24,6,1268.2,4,4,4,444,VIP
15585.0,177,1,455.3,3,1,2,312,Regular
15586.0,593,3,1139.1000000000001,1,3,3,133,Regular
15587.0,50,7,1522.08,4,4,4,444,VIP
15588.0,678,1,579.6,1,1,2,112,Regular
15589.0,256,3,478.53,2,3,2,232,Regular
15590.0,382,5,1496.6,2,4,4,244,At Risk
15591.0,583,3,217.9,1,3,1,131,Regular
15592.0,47,1,388.58,4,1,2,412,Regular
15593.0,71,1,199.8,3,1,1,311,Regular
15594.0,16,5,1771.78,5,4,4,544,VIP
15595.0,488,1,357.59999999999997,1,1,2,112,Regular
15596.0,101,9,2727.72,3,5,4,354,Regular
15597.0,35,2,563.37,4,2,2,422,Regular
15598.0,53,2,548.02,4,2,2,422,Regular
15599.0,27,3,1250.06,4,3,4,434,Regular
15600.0,428,4,1199.31,1,3,3,133,At Risk
15601.0,11,30,14191.74,5,5,5,555,VIP
15602.0,8,16,3137.96,5,5,5,555,VIP
15603.0,79,2,88.48,3,2,1,321,Regular
15604.0,52,1,216.39000000000001,4,1,1,411,Regular
15605.0,36,9,1741.95,4,5,4,454,VIP
15606.0,61,17,5230.99,3,5,5,355,Regular
15607.0,337,9,1708.97,2,5,4,254,At Risk
15608.0,28,5,1785.98,4,4,4,444,VIP
15609.0,184,1,298.48,3,1,2,312,Regular
15610.0,52,1,112.46000000000001,4,1,1,411,Regular
15611.0,10,26,2997.28,5,5,5,555,VIP
15612.0,36,2,195.15,4,2,1,421,Regular
15613.0,610,1,433.71999999999997,1,1,2,112,Regular
15614.0,438,4,3147.36,1,3,5,135,At Risk
15615.0,10,47,21373.97,5,5,5,555,VIP
15616.0,438,1,317.11,1,1,2,112,Regular
15617.0,396,3,828.5500000000001,2,3,3,233,Regular
15618.0,33,4,776.851,4,3,3,433,Regular
15619.0,11,1,336.4,5,1,2,512,Regular
15620.0,57,4,1942.36,4,3,4,434,Regular
15621.0,4,4,1293.03,5,3,4,534,Regular
15622.0,43,17,7852.610000000001,4,5,5,455,VIP
15623.0,141,8,2437.05,3,4,4,344,Regular
15624.0,117,4,588.13,3,3,2,332,Regular
15625.0,104,9,3236.4,3,5,5,355,Regular
15626.0,75,3,1067.52,3,3,3,333,Regular
15627.0,457,2,566.9,1,2,2,122,Regular
15628.0,5,17,5333.08,5,5,5,555,VIP
15629.0,450,4,2240.9,1,3,4,134,At Risk
15630.0,45,3,1481.4,4,3,4,434,Regular
15631.0,642,1,596.67,1,1,2,112,Regular
15632.0,16,8,3285.31,5,4,5,545,VIP
15633.0,509,13,4335.96,1,5,5,155,At Risk
15634.0,17,2,554.65,5,2,2,522,Regular
15635.0,396,1,100.35,2,1,1,211,Regular
15636.0,90,4,1444.58,3,3,4,334,Regular
15637.0,53,5,797.59,4,4,3,443,Regular
15638.0,379,6,2265.2,2,4,4,244,At Risk
15639.0,134,3,1065.08,3,3,3,333,Regular
15640.0,4,29,23494.31,5,5,5,555,VIP
15641.0,105,12,5345.55,3,5,5,355,Regular
15642.0,730,1,105.78,1,1,1,111,Regular
15643.0,192,3,664.0,2,3,3,233,Regular
15644.0,166,4,803.54,3,3,3,333,Regular
15645.0,19,3,1055.17,5,3,3,533,Regular
15646.0,158,5,784.8100000000001,3,4,3,343,Regular
15647.0,415,1,169.0,1,1,1,111,Regular
15648.0,204,2,639.5,2,2,3,223,Regular
15649.0,336,4,1660.35,2,3,4,234,At Risk
15650.0,522,2,553.88,1,2,2,122,Regular
15651.0,37,5,1259.06,4,4,4,444,VIP
15652.0,91,5,1405.94,3,4,4,344,Regular
15653.0,93,2,877.44,3,2,3,323,Regular
15654.0,9,2,922.53,5,2,3,523,Regular
15655.0,243,1,560.6700000000001,2,1,2,212,Regular
15656.0,45,4,748.5,4,3,3,433,Regular
15657.0,23,1,30.0,4,1,1,411,Regular
15658.0,190,8,2117.27,2,4,4,244,At Risk
15659.0,44,3,532.49,4,3,2,432,Regular
15660.0,25,15,2603.69,4,5,4,454,VIP
15661.0,317,8,1215.95,2,4,3,243,At Risk
15662.0,661,2,283.73,1,2,1,121,Regular
15663.0,106,1,138.14,3,1,1,311,Regular
15664.0,51,4,1254.03,4,3,4,434,Regular
15665.0,168,5,3987.07,3,4,5,345,Regular
15666.0,472,2,632.94,1,2,3,123,Regular
15667.0,40,1,301.32000000000005,4,1,2,412,Regular
15668.0,218,1,76.32000000000001,2,1,1,211,Regular
15669.0,40,4,684.34,4,3,3,433,Regular
15670.0,297,2,325.2,2,2,2,222,Regular
15671.0,19,7,2657.13,5,4,4,544,VIP
15672.0,725,1,45.300000000000004,1,1,1,111,Regular
15673.0,88,9,6204.32,3,5,5,355,Regular
15674.0,73,13,6948.2300000000005,3,5,5,355,Regular
15675.0,81,4,542.04,3,3,2,332,Regular
15676.0,19,3,3435.76,5,3,5,535,Regular
15677.0,49,3,1305.6299999999999,4,3,4,434,Regular
15678.0,53,3,1825.94,4,3,4,434,Regular
15679.0,24,4,781.28,4,3,3,433,Regular
15680.0,9,10,4028.69,5,5,5,555,VIP
15681.0,25,14,2989.7000000000003,4,5,5,455,VIP
15682.0,599,2,318.24,1,2,2,122,Regular
15683.0,117,2,524.54,3,2,2,322,Regular
15684.0,547,3,173.95,1,3,1,131,Regular
15685.0,450,1,55.980000000000004,1,1,1,111,Regular
15686.0,420,1,90.0,1,1,1,111,Regular
15687.0,9,9,2993.1,5,5,5,555,VIP
15688.0,419,1,190.57,1,1,1,111,Regular
15689.0,120,3,521.03,3,3,2,332,Regular
15690.0,4,2,239.76,5,2,1,521,Regular
15691.0,252,4,571.3,2,3,2,232,At Risk
15692.0,28,1,191.04,4,1,1,411,Regular
15693.0,659,1,37.5,1,1,1,111,Regular
15694.0,1,24,9978.48,5,5,5,555,VIP
15695.0,267,4,1131.04,2,3,3,233,At Risk
15696.0,33,13,3881.2200000000003,4,5,5,455,VIP
15697.0,690,1,246.75,1,1,1,111,Regular
15698.0,624,1,46.2,1,1,1,111,Regular
15699.0,18,1,309.65,5,1,2,512,Regular
15700.0,172,2,696.68,3,2,3,323,Regular
15701.0,2,4,1529.0,5,3,4,534,Regular
15702.0,476,2,140.39,1,2,1,121,Regular
15703.0,265,1,211.5,2,1,1,211,Regular
15704.0,140,6,3734.6600000000003,3,4,5,345,Regular
15705.0,201,1,143.1,2,1,1,211,Regular
15706.0,64,4,1060.56,3,3,3,333,Regular
15707.0,35,4,916.98,4,3,3,433,Regular
15708.0,41,9,3887.15,4,5,5,455,VIP
15709.0,284,2,327.85,2,2,2,222,Regular
15710.0,417,1,898.87,1,1,3,113,Regular
15711.0,557,2,420.25,1,2,2,122,Regular
15712.0,9,12,3472.41,5,5,5,555,VIP
15713.0,143,4,839.64,3,3,3,333,Regular
15714.0,12,5,783.96,5,4,3,543,Regular
15715.0,556,5,658.02,1,4,3,143,At Risk
15716.0,146,11,2485.26,3,5,4,354,Regular
15717.0,234,5,607.0,2,4,2,242,At Risk
15718.0,540,1,293.79,1,1,2,112,Regular
15719.0,33,31,10195.97,4,5,5,455,VIP
15720.0,24,2,739.22,4,2,3,423,Regular
15721.0,12,1,471.40000000000003,5,1,2,512,Regular
15722.0,36,11,5234.0,4,5,5,455,VIP
15723.0,365,4,930.7,2,3,3,233,At Risk
15724.0,201,3,310.85,2,3,2,232,Regular
15725.0,15,1,415.25,5,1,2,512,Regular
15726.0,390,1,321.91,2,1,2,212,Regular
15727.0,17,15,9371.71,5,5,5,555,VIP
15728.0,380,2,544.6,2,2,2,222,Regular
15729.0,213,3,192.55,2,3,1,231,Regular
15730.0,66,5,1726.58,3,4,4,344,Regular
15731.0,554,1,125.3,1,1,1,111,Regular
15732.0,212,10,1543.97,2,5,4,254,At Risk
15733.0,283,1,162.3,2,1,1,211,Regular
15734.0,115,4,2263.3,3,3,4,334,Regular
15735.0,421,1,327.68,1,1,2,112,Regular
15736.0,435,2,1767.1200000000001,1,2,4,124,Regular
15737.0,15,8,1188.1200000000001,5,4,3,543,Regular
15738.0,19,41,13043.32,5,5,5,555,VIP
15739.0,66,1,449.12,3,1,2,312,Regular
15740.0,49,1,154.88,4,1,1,411,Regular
15741.0,458,2,208.62,1,2,1,121,Regular
15742.0,619,1,156.87,1,1,1,111,Regular
15743.0,16,4,775.96,5,3,3,533,Regular
15744.0,78,1,34.8,3,1,1,311,Regular
15745.0,19,4,1094.5900000000001,5,3,3,533,Regular
15746.0,134,1,196.88,3,1,1,311,Regular
15747.0,13,9,2499.81,5,5,4,554,VIP
15748.0,40,3,609.81,4,3,3,433,Regular
15749.0,235,3,44534.3,2,3,5,235,Regular
15750.0,3,18,6452.991,5,5,5,555,VIP
15751.0,461,11,1380.44,1,5,4,154,At Risk
15752.0,40,9,3924.91,4,5,5,455,VIP
15753.0,305,1,79.2,2,1,1,211,Regular
15754.0,51,9,3037.61,4,5,5,455,VIP
15755.0,10,17,5993.12,5,5,5,555,VIP
15756.0,61,4,528.01,3,3,2,332,Regular
15757.0,66,6,2940.36,3,4,5,345,Regular
15758.0,25,1,205.25,4,1,1,411,Regular
15759.0,218,7,830.9300000000001,2,4,3,243,At Risk
15760.0,631,2,13916.34,1,2,5,125,Regular
15761.0,443,1,143.05,1,1,1,111,Regular
15762.0,65,2,583.75,3,2,2,322,Regular
15763.0,32,2,1086.92,4,2,3,423,Regular
15764.0,88,8,4503.08,3,4,5,345,Regular
15765.0,667,1,370.63,1,1,2,112,Regular
15766.0,64,3,831.0600000000001,3,3,3,333,Regular
15768.0,116,34,15308.89,3,5,5,355,Regular
15769.0,7,46,88612.52,5,5,5,555,VIP
15770.0,613,1,321.45,1,1,2,112,Regular
15771.0,604,3,1006.54,1,3,3,133,Regular
15772.0,418,1,280.88,1,1,1,111,Regular
15773.0,6,2,774.52,5,2,3,523,Regular
15774.0,69,6,1288.34,3,4,4,344,Regular
15775.0,245,2,150.5,2,2,1,221,Regular
15776.0,133,1,241.62,3,1,1,311,Regular
15777.0,241,7,1762.6100000000001,2,4,4,244,At Risk
15778.0,431,1,307.95000000000005,1,1,2,112,Regular
15779.0,463,2,124.08000000000001,1,2,1,121,Regular
15780.0,184,3,475.28000000000003,3,3,2,332,Regular
15781.0,25,3,345.46000000000004,4,3,2,432,Regular
15782.0,10,4,4014.1,5,3,5,535,Regular
15783.0,11,1,246.3,5,1,1,511,Regular
15784.0,468,2,848.33,1,2,3,123,Regular
15785.0,33,16,5969.93,4,5,5,455,VIP
15786.0,46,5,8501.62,4,4,5,445,VIP
15787.0,26,3,933.26,4,3,3,433,Regular
15788.0,509,1,221.83,1,1,1,111,Regular
15789.0,358,6,1962.01,2,4,4,244,At Risk
15790.0,10,1,218.75,5,1,1,511,Regular
15791.0,44,5,3608.34,4,4,5,445,VIP
15792.0,400,2,933.84,2,2,3,223,Regular
15793.0,15,8,2399.57,5,4,4,544,VIP
15794.0,736,2,777.0,1,2,3,123,Regular
15795.0,150,8,1979.8700000000001,3,4,4,344,Regular
15796.0,1,17,5171.63,5,5,5,555,VIP
15797.0,113,6,2821.08,3,4,4,344,Regular
15798.0,493,3,1535.37,1,3,4,134,Regular
15799.0,76,4,1421.34,3,3,4,334,Regular
15800.0,107,7,1227.07,3,4,4,344,Regular
15801.0,46,3,1063.95,4,3,3,433,Regular
15802.0,143,1,451.42,3,1,2,312,Regular
15803.0,51,4,1929.66,4,3,4,434,Regular
15804.0,1,13,4206.39,5,5,5,555,VIP
15805.0,23,30,10148.93,4,5,5,455,VIP
15806.0,46,3,784.58,4,3,3,433,Regular
15807.0,50,5,1817.52,4,4,4,444,VIP
15808.0,306,21,17180.25,2,5,5,255,At Risk
15809.0,36,7,1274.44,4,4,4,444,VIP
15810.0,79,8,2999.04,3,4,5,345,Regular
15811.0,22,7,3486.15,4,4,5,445,VIP
15812.0,107,12,5201.47,3,5,5,355,Regular
15813.0,208,2,1303.9099999999999,2,2,4,224,Regular
15814.0,17,6,2634.44,5,4,4,544,VIP
15815.0,64,5,2100.6,3,4,4,344,Regular
15816.0,542,2,144.15,1,2,1,121,Regular
15817.0,421,3,2766.4,1,3,4,134,Regular
15818.0,588,1,340.5,1,1,2,112,Regular
15819.0,49,10,3934.79,4,5,5,455,VIP
15820.0,320,1,206.98,2,1,1,211,Regular
15821.0,44,2,570.96,4,2,2,422,Regular
15822.0,3,6,1840.06,5,4,4,544,VIP
15823.0,372,3,3882.17,2,3,5,235,Regular
15824.0,453,2,890.94,1,2,3,123,Regular
15825.0,172,1,532.94,3,1,2,312,Regular
15826.0,56,4,2598.28,4,3,4,434,Regular
15827.0,73,28,3603.14,3,5,5,355,Regular
15828.0,375,1,1108.82,2,1,3,213,Regular
15829.0,99,2,636.14,3,2,3,323,Regular
15830.0,38,1,576.0,4,1,2,412,Regular
15831.0,58,3,794.64,4,3,3,433,Regular
15832.0,254,1,836.79,2,1,3,213,Regular
15833.0,738,1,80.4,1,1,1,111,Regular
15834.0,70,7,3764.39,3,4,5,345,Regular
15835.0,44,4,954.09,4,3,3,433,Regular
15836.0,50,1,137.37,4,1,1,411,Regular
15837.0,65,2,777.01,3,2,3,323,Regular
15838.0,11,34,73205.5,5,5,5,555,VIP
15839.0,33,3,1048.49,4,3,3,433,Regular
15840.0,59,2,355.56,4,2,2,422,Regular
15841.0,73,9,2742.41,3,5,4,354,Regular
15842.0,393,2,548.8000000000001,2,2,2,222,Regular
15843.0,304,1,118.95,2,1,1,211,Regular
15844.0,46,1,130.73999999999998,4,1,1,411,Regular
15845.0,18,11,4426.28,5,5,5,555,VIP
15846.0,385,1,107.01,2,1,1,211,Regular
15847.0,38,5,822.57,4,4,3,443,Regular
15848.0,622,1,137.99,1,1,1,111,Regular
15850.0,19,6,1006.75,5,4,3,543,Regular
